date,K1,K2,K3,K4,K5,K6,Tfwd,Tret,Pfwd,Pret,Pump1,Pump2,Pump3,Pump4,Pump5,Pump6,Pump3.1,Pump6.1,Pboil,Tboil,Vfwd
13.12.2018 02:00,1,1,1,1,,,77,55,7.4,3.4,1,1,1,,,1,,1,5.3,61,2000
13.12.2018 04:00,1,1,1,1,,,77,56,7.4,3.6,1,1,1,,,1,,1,5.3,61,1940
13.12.2018 06:00,1,1,1,1,,,77,56,7.4,3.1,1,1,1,,,1,,1,5.3,61,2025
13.12.2018 08:00,1,1,1,1,,,76,54,7.4,3.5,1,1,1,,,1,,1,5.3,59,2046
13.12.2018 10:00,1,1,1,1,,,76,54,7.5,3,1,1,1,,,1,,1,5.3,60,2037
13.12.2018 12:00,1,1,1,1,,,77,54,7.5,3.8,1,1,1,,,1,,1,5.3,60,1952
13.12.2018 14:00,1,1,1,1,,,77,54,7.4,3,1,1,1,,,1,,1,5.3,60,2031
13.12.2018 16:00,1,1,1,1,,,77,55,7.4,3.3,1,1,1,,,1,,1,5.3,60,1994
13.12.2018 18:00,1,1,1,1,,,77,54,7.4,3.2,1,1,1,,,1,,1,5.3,60,2043
13.12.2018 20:00,1,1,1,1,,,77,54,7.4,3.1,1,1,1,,,1,,1,5.3,60,2080
13.12.2018 22:00,1,1,1,1,,,77,54,7.4,3.2,1,1,1,,,1,,1,5.3,60,2150
14.12.2018 00:00,1,1,1,1,,,77,54,7.4,3.4,1,1,1,,,1,,1,5.3,61,2180
14.12.2018 02:00,1,1,1,1,,,77,55,7.4,3.2,1,1,1,,,1,,1,5.3,61,2100
14.12.2018 04:00,1,1,1,1,,,77,55,7.4,3.2,1,1,1,,,1,,1,5.3,62,2110
14.12.2018 06:00,1,1,1,1,,,78,56,7.4,3,1,1,1,,,1,,1,5.3,62,2070
14.12.2018 08:00,1,1,1,1,,,77,54,7.4,3.1,1,1,1,,,1,,1,5.3,60,2111
14.12.2018 10:00,1,1,1,1,,,77,55,7.4,2.9,1,1,1,,,1,,1,5.3,61,2138
14.12.2018 12:00,1,1,1,1,,,78,55,7.4,3,1,1,1,,,1,,1,5.3,61,2090
14.12.2018 14:00,1,1,1,1,,,78,55,7.4,3,1,1,1,,,1,,1,5.3,61,2061
14.12.2018 16:00,1,1,1,1,,,78,55,7.3,3,1,1,1,,,1,,1,5.2,61,2103
14.12.2018 18:00,1,1,1,1,,,78,55,7.5,3.1,1,1,1,,,1,,1,5.3,61,2059
14.12.2018 20:00,1,1,1,1,,,78,54,7.4,3,1,1,1,,,1,,1,5.3,61,2128
14.12.2018 22:00,1,1,1,1,,,77,53,7.4,3,1,1,1,,,1,,1,5.2,60,2096
15.12.2018 00:00,1,1,1,1,,,77,54,7.4,3.7,1,1,1,,,1,,1,5.3,60,2064
15.12.2018 02:00,1,1,1,1,,,77,55,7.4,3.4,1,1,1,,,1,,1,5.3,61,2044
15.12.2018 04:00,1,1,1,1,,,77,55,7.4,3.2,1,1,1,,,1,,1,5.2,60,2125
15.12.2018 06:00,1,1,1,1,,,77,55,7.4,3.4,1,1,1,,,1,,1,5.3,61,2143
15.12.2018 08:00,1,1,1,1,,,77,56,7.4,3.3,1,1,1,,,1,,1,5.3,62,2190
15.12.2018 10:00,1,1,1,1,,,78,55,7.4,3,1,1,1,,,1,,1,5.3,61,2270
15.12.2018 12:00,1,1,1,1,,,78,55,7.4,3.2,1,1,1,,,1,,1,5.3,60,2200
15.12.2018 14:00,1,1,1,1,,,78,55,7.4,3.3,1,1,1,,,1,,1,5.3,61,2200
15.12.2018 16:00,1,1,1,1,,,78,55,7.4,3.3,1,1,1,,,1,,1,5.3,60,2380
15.12.2018 18:00,1,1,1,1,,,78,56,7.3,3.4,1,1,1,,,1,,1,5.3,61,2400
15.12.2018 20:00,1,1,1,1,,,78,56,7.3,3.2,1,1,1,,,1,,1,5.3,61,2487
15.12.2018 22:00,1,1,1,1,,,79,57,7.4,3.2,1,1,1,,,1,,1,5.3,61,2614
16.12.2018 00:00,1,1,1,1,,,79,57,7.4,3.7,1,1,1,,,1,,1,5.3,62,2530
16.12.2018 02:00,1,1,1,1,,,81,58,7.4,3.6,1,1,1,,1,1,1,1,5.3,63,2446
16.12.2018 04:00,1,1,1,1,,,81,60,7.4,3.4,1,1,1,,1,1,1,1,5.3,63,2500
16.12.2018 06:00,1,1,1,1,,,83,60,7.4,3.8,1,1,1,,1,1,1,1,5.3,63,2427
16.12.2018 08:00,1,1,1,1,,,82,60,7.3,3.1,1,1,1,,1,1,1,1,5.3,65,2500
16.12.2018 10:00,1,1,1,1,1,,83,59,7.3,3,1,1,1,,1,1,1,1,5.3,65,2600
16.12.2018 12:00,1,1,1,1,1,,85,59,7.4,3.2,1,1,1,,1,1,1,1,5.3,64,2550
16.12.2018 14:00,1,1,1,1,1,,84,58,7.4,3.5,1,1,1,,1,1,1,1,5.3,64,2400
16.12.2018 16:00,1,1,1,1,1,,84,59,7.5,3.6,1,1,1,,1,1,1,1,5.3,65,2350
16.12.2018 18:00,1,1,1,1,1,,84,59,7.4,3,1,1,1,,1,1,1,1,5.3,65,2530
16.12.2018 20:00,1,1,1,1,1,,84,59,7.4,3,1,1,1,,1,1,1,1,5.3,65,2623
16.12.2018 22:00,1,1,1,1,1,1,84,58,7.4,3.1,1,1,1,,1,1,1,1,5.2,64,2702
17.12.2018 00:00,1,1,1,1,1,1,86,60,7.5,3.7,1,1,1,,1,1,1,1,5.3,66,2650
17.12.2018 02:00,1,1,1,1,1,1,88,62,7.5,3.6,1,1,1,,1,1,1,1,5.3,66,2500
17.12.2018 04:00,1,1,1,1,1,1,89,64,7.5,3.6,1,1,1,,1,1,1,1,5.3,67,2480
17.12.2018 06:00,1,1,1,1,1,1,89,64,7.4,3.1,1,1,1,,1,1,1,1,5.3,67,2550
17.12.2018 08:00,1,1,1,1,1,1,90,62,7.6,3.8,1,1,1,,1,1,,1,5.3,66,2400
17.12.2018 10:00,1,1,1,1,1,1,90,63,7.4,3,1,1,1,,1,1,,1,5.3,67,2555
17.12.2018 12:00,1,1,1,1,1,1,90,63,7.4,3,1,1,1,,1,1,,1,5.4,68,2515
17.12.2018 14:00,1,1,1,1,1,1,90,64,7.5,3.1,1,1,1,,1,1,,1,5.3,68,2433
17.12.2018 16:00,1,1,1,1,1,1,90,63,7.4,3.4,1,1,1,,1,1,,1,5.3,68,2422
17.12.2018 18:00,1,1,1,1,1,1,90,63,7.4,3.1,1,1,1,,1,1,,1,5.3,68,2573
17.12.2018 20:00,1,1,1,1,1,1,90,62,7.4,3,1,1,1,,1,1,,1,5.3,67,2500
17.12.2018 22:00,1,1,1,1,1,1,90,60,7.4,3,1,1,1,,1,1,,1,5.3,65,2470
18.12.2018 00:00,1,1,1,1,1,1,88,61,7.4,3.1,1,1,1,,1,1,,1,5.2,66,2500
18.12.2018 02:00,1,1,1,1,1,1,89,62,7.4,3.5,1,1,1,,1,1,,1,5.3,66,2520
18.12.2018 04:00,1,1,1,1,1,1,89,63,7.4,3.2,1,1,1,,1,1,,1,5.3,66,2450
18.12.2018 06:00,1,1,1,1,1,1,89,63,7.4,3.6,1,1,1,,1,1,,1,5.3,67,2460
18.12.2018 08:00,1,1,1,1,1,1,90,63,7.4,3.4,1,1,1,,1,1,,1,5.3,67,2535
18.12.2018 10:00,1,1,1,1,1,1,89,63,7.4,3.3,1,1,1,,1,1,,1,5.3,67,2549
18.12.2018 12:00,1,1,1,1,1,1,89,63,7.4,3,1,1,1,,1,1,,1,5.3,64,2508
18.12.2018 14:00,1,1,1,1,1,1,89,63,7.4,3.1,1,1,1,,1,1,,1,5.4,64,2460
18.12.2018 16:00,1,1,1,1,1,1,89,63,7.4,3.4,1,1,1,,1,1,,1,5.3,64,2403
18.12.2018 18:00,1,1,1,1,1,1,90,63,7.4,3,1,1,1,,1,1,,1,5.4,64,2485
18.12.2018 20:00,1,1,1,1,1,1,90,62,7.4,3,1,1,1,,1,1,,1,5.3,63,2453
18.12.2018 22:00,1,1,1,1,1,1,89,61,7.4,3,1,1,1,,1,1,,1,5.3,62,2476
19.12.2018 00:00,1,1,1,1,1,1,86,62,7.4,2.9,1,1,1,,1,1,,1,5.3,62,2442
19.12.2018 02:00,1,1,1,1,1,,86,62,7.4,3,1,1,1,,1,1,,1,5.3,63,2473
19.12.2018 04:00,1,1,1,1,1,,86,63,7.4,3,1,1,1,,1,1,,1,5.3,63,2445
19.12.2018 06:00,1,1,1,1,1,,85,62,7.3,2.9,1,1,1,,1,1,,1,5.3,62,2462
19.12.2018 08:00,1,1,1,1,,1,83,60,7.4,3,1,1,1,,,1,,1,5.3,60,2530
19.12.2018 10:00,1,1,1,1,,,79,60,7.3,3,1,1,1,,,1,,1,5.3,62,2650
19.12.2018 12:00,1,1,1,1,,,79,59,7.3,3,1,1,1,,,1,,1,5.3,62,2720
19.12.2018 14:00,1,1,1,1,,,79,58,7.3,3.1,1,1,1,,,1,,1,5.3,62,2662
19.12.2018 16:00,1,1,1,1,,,79,58,7.3,3.3,1,1,1,,,1,,1,5.3,62,2580
19.12.2018 18:00,1,1,1,1,,,79,58,7.3,3.1,1,1,1,,1,1,,1,5.3,62,2700
19.12.2018 20:00,1,1,1,1,,,80,58,7.2,3,1,1,1,,1,1,,1,5.3,62,2651
19.12.2018 22:00,1,1,1,1,,,79,56,7.3,3,1,1,1,,1,1,,1,5.2,60,2760
20.12.2018 00:00,1,1,1,1,,,78,57,7.3,3.3,1,1,1,,1,1,,1,5.2,61,2553
20.12.2018 02:00,1,1,1,1,,,78,58,7.4,3.6,1,1,1,,1,1,,1,5.3,62,2628
20.12.2018 04:00,1,1,1,1,,,79,59,7.3,3.4,1,1,1,,1,1,,1,5.3,63,2598
20.12.2018 06:00,1,1,1,1,,,78,59,7.4,3.1,1,1,1,,1,1,,1,5.3,62,2700
20.12.2018 08:00,1,1,1,1,,1,80,57,7.4,3.7,1,1,1,,1,1,,1,5.3,62,2570
20.12.2018 10:00,1,1,1,1,,1,82,58,7.4,3.5,1,1,1,,1,1,,1,5.3,63,2600
20.12.2018 12:00,1,1,1,1,,1,82,59,7.4,3.6,1,1,1,,1,1,,1,5.3,64,2650
20.12.2018 14:00,1,1,1,1,,1,82,59,7.4,3.4,1,1,1,,1,1,,1,5.3,64,2560
20.12.2018 16:00,1,1,1,1,,1,83,60,7.3,3.4,1,1,1,,1,1,,1,5.3,64,2580
20.12.2018 18:00,1,1,1,1,,1,83,60,7.4,3.2,1,1,1,,1,1,,1,5.3,64,2640
20.12.2018 20:00,1,1,1,1,,1,83,60,7.4,3,1,1,1,,1,1,1,1,5.3,65,2680
20.12.2018 22:00,1,1,1,1,,1,83,59,7.3,3.1,1,1,1,,1,1,1,1,5.3,64,2790
21.12.2018 00:00,1,1,1,1,,1,83,59,7.4,3.4,1,1,1,,1,1,1,1,5.3,64,2650
21.12.2018 02:00,1,1,1,1,,1,83,61,7.4,3.6,1,1,1,,1,1,1,1,5.3,65,2580
21.12.2018 04:00,1,1,1,1,,1,83,61,7.4,3.6,1,1,1,,1,1,1,1,5.3,65,2600
21.12.2018 06:00,1,1,1,1,,1,84,61,7.4,3.5,1,1,1,,1,1,1,1,5.3,65,2650
21.12.2018 08:00,1,1,1,1,,1,84,60,7.4,3.6,1,1,1,,1,1,,1,5.3,64,2689
21.12.2018 10:00,1,1,1,1,,1,82,60,7.2,2.9,1,1,1,,1,1,,1,5.3,64,2704
21.12.2018 12:00,1,1,1,1,,1,82,60,7.3,3.1,1,1,1,,1,1,,1,5.3,64,2652
21.12.2018 14:00,1,1,1,1,,1,82,60,7.4,2.9,1,1,1,,1,1,,1,5.3,64,2671
21.12.2018 16:00,1,1,1,1,,1,82,60,7.4,3.1,1,1,1,,1,1,,1,5.3,64,2656
21.12.2018 18:00,1,1,1,1,,1,82,59,7.4,3.1,1,1,1,,1,1,,1,5.3,60,2602
21.12.2018 20:00,1,1,1,1,,1,82,59,7.3,3.1,1,1,1,,1,1,,1,5.3,60,2670
21.12.2018 22:00,1,1,1,1,,1,81,58,7.3,3,1,1,1,,1,1,,1,5.3,59,2700
22.12.2018 00:00,1,1,1,1,,1,81,58,7.4,3.2,1,1,1,,1,1,,1,5.3,59,2650
22.12.2018 02:00,1,1,1,1,,1,82,59,7.4,3.1,1,1,1,,1,1,,1,5.3,60,2620
22.12.2018 04:00,1,1,1,1,,1,82,60,7.4,3.1,1,1,1,,1,1,,1,5.3,61,2590
22.12.2018 06:00,1,1,1,1,,1,81,60,7.4,3.2,1,1,1,,1,1,,1,5.3,61,2570
22.12.2018 08:00,1,1,1,1,,1,81,60,7.4,3.2,1,1,,,1,1,1,1,5.3,61,2530
22.12.2018 10:00,1,1,1,1,,1,81,58,7.4,2.9,1,1,,,1,1,1,1,5.3,59,2605
22.12.2018 12:00,1,1,1,1,,1,80,57,7.4,3.1,1,1,,,1,1,1,1,5.3,60,2560
22.12.2018 14:00,1,1,1,1,,1,78,57,7.4,3.1,1,1,,,1,1,1,1,5.3,60,2740
22.12.2018 16:00,1,1,1,1,,1,78,57,7.3,3.3,1,1,,,1,1,1,1,5.3,60,2627
22.12.2018 18:00,1,1,1,1,,1,78,57,7.3,3,1,1,,,1,1,1,1,5.3,60,2767
22.12.2018 20:00,1,1,1,1,,1,81,57,7.4,3.7,1,1,,,1,1,1,1,5.3,60,2601
22.12.2018 22:00,1,1,1,1,,1,80,57,7.3,3,1,1,,,1,1,1,1,5.3,60,2747
23.12.2018 00:00,1,1,1,1,,1,80,58,7.3,3.3,1,1,,,1,1,1,1,5.3,61,2624
23.12.2018 02:00,1,1,1,1,,1,79,59,7.4,3,1,1,,,1,1,1,1,5.3,60,2689
23.12.2018 04:00,1,1,1,1,,1,80,59,7.4,3.3,1,1,,,1,1,1,1,5.3,60,2597
23.12.2018 06:00,1,1,1,1,,1,79,58,7.3,2.9,1,1,,,1,1,1,1,5.3,61,2666
23.12.2018 08:00,1,1,1,1,,1,80,60,7.4,3.1,1,1,,,1,1,1,1,5.3,63,2650
23.12.2018 10:00,1,1,1,1,,1,80,58,7.4,3.3,1,1,,,1,1,1,1,5.3,61,2700
23.12.2018 12:00,1,1,1,1,,1,80,58,7.4,3.1,1,1,,,1,1,1,1,5.3,61,2690
23.12.2018 14:00,1,1,1,1,,1,79,58,7.4,3,1,1,,,1,1,1,1,5.3,61,2700
23.12.2018 16:00,1,1,1,1,,1,80,58,7.4,3,1,1,,,1,1,1,1,5.3,61,2720
23.12.2018 18:00,1,1,1,1,,1,83,58,7.4,3.3,1,1,,,1,1,1,1,5.3,62,2650
23.12.2018 20:00,1,1,1,1,,1,84,57,7.4,3.4,1,1,,,1,1,1,1,5.3,63,2486
23.12.2018 22:00,1,1,1,1,,1,83,57,7.4,3.2,1,1,,,1,1,1,1,5.3,63,2549
24.12.2018 00:00,1,1,1,1,,1,80,59,7.3,3,1,1,,,1,1,1,1,5.2,63,2642
24.12.2018 02:00,1,1,1,1,,1,80,60,7.4,3.3,1,1,,,1,1,1,1,5.3,64,2578
24.12.2018 04:00,1,1,1,1,,1,79,60,7.3,3.1,1,1,,,1,1,1,1,5.2,64,2686
24.12.2018 06:00,1,1,1,1,,1,79,59,7.3,3,1,1,,,1,1,1,1,5.3,63,2743
24.12.2018 08:00,1,1,1,1,,1,79,58,7.3,3.2,1,1,1,,1,1,1,1,5.3,62,2800
24.12.2018 10:00,1,1,1,1,,1,79,59,7.4,3.2,1,1,1,,1,1,1,1,5.3,62,2700
24.12.2018 12:00,1,1,1,1,,1,80,59,7.6,3.4,1,1,1,,1,1,1,1,5.7,63,2680
24.12.2018 14:00,1,1,1,1,,1,80,59,7.6,3.3,1,1,1,,1,1,1,1,5.6,63,2710
24.12.2018 16:00,1,1,1,1,,1,80,59,7.6,3.3,1,1,1,,1,1,1,1,5.7,63,2700
24.12.2018 18:00,1,1,1,1,,1,80,59,7.6,3.3,1,1,1,,1,1,1,1,5.6,63,2650
24.12.2018 20:00,1,1,1,1,,1,81,59,7.5,3,1,1,1,,1,1,1,1,5.6,63,2705
24.12.2018 22:00,1,1,1,1,,1,81,58,7.5,3,1,1,1,,1,1,1,1,5.6,62,2775
25.12.2018 00:00,1,1,1,1,,1,81,58,7.6,3.6,1,1,1,,1,1,1,1,5.7,63,2640
25.12.2018 02:00,1,1,1,1,,1,80,60,7.6,3.5,1,1,1,,1,1,1,1,5.7,63,2600
25.12.2018 04:00,1,1,1,1,,1,80,60,7.6,3,1,1,1,,1,1,1,1,5.7,64,2680
25.12.2018 06:00,1,1,1,1,,1,80,60,7.5,3,1,1,1,,1,1,1,1,5.7,63,2720
25.12.2018 08:00,1,1,1,1,,1,80,59,7.6,3.6,1,1,1,,1,1,1,1,5.7,62,2628
25.12.2018 10:00,1,1,1,1,,1,80,59,7.6,3.7,1,1,1,,1,1,1,1,5.7,62,2591
25.12.2018 12:00,1,1,1,1,,1,80,59,7.6,3.6,1,1,1,,1,1,1,1,5.7,62,2610
25.12.2018 14:00,1,1,1,1,,1,80,59,7.6,3.5,1,1,1,,1,1,1,1,5.7,62,2560
25.12.2018 16:00,1,1,1,1,,1,80,59,7.6,3.1,1,1,1,,1,1,1,1,5.6,62,2677
25.12.2018 18:00,1,1,1,1,,1,80,59,7.5,3,1,1,1,,1,1,1,1,5.6,62,2667
25.12.2018 20:00,1,1,1,1,,1,80,58,7.6,3,1,1,1,,1,1,1,1,5.7,62,2700
25.12.2018 22:00,1,1,1,1,,1,80,57,7.6,3.1,1,1,1,,1,1,1,1,5.7,61,2720
26.12.2018 00:00,1,1,1,1,,1,80,57,7.7,3.6,1,1,1,,1,1,1,1,5.7,61,2600
26.12.2018 02:00,1,1,1,1,,1,80,58,7.6,3.2,1,1,1,,1,1,1,1,5.7,62,2620
26.12.2018 04:00,1,1,1,1,,1,80,59,7.6,3,1,1,1,,1,1,1,1,5.7,63,2580
26.12.2018 06:00,1,1,1,1,,1,80,59,7.5,3,1,1,1,,1,1,1,1,5.7,63,2600
26.12.2018 08:00,1,1,1,1,,1,80,58,7.6,3.3,1,1,1,,,1,1,1,5.7,62,2540
26.12.2018 10:00,1,1,1,1,,1,80,58,7.6,3.5,1,1,1,,,1,1,1,5.7,62,2519
26.12.2018 12:00,1,1,1,1,,1,80,58,7.6,3.5,1,1,1,,,1,1,1,5.7,62,2491
26.12.2018 14:00,1,1,1,1,,1,80,59,7.6,3,1,1,1,,,1,1,1,5.7,63,2565
26.12.2018 16:00,1,1,1,1,,1,80,59,7.6,3,1,1,1,,,1,1,1,5.6,63,2563
26.12.2018 18:00,1,1,1,1,,1,80,59,7.6,3.4,1,1,1,,,1,1,1,5.7,63,2480
26.12.2018 20:00,1,1,1,1,,1,80,58,7.6,2.9,1,1,1,,,1,1,1,5.7,62,2589
26.12.2018 22:00,1,1,1,1,,1,80,57,7.6,3,1,1,1,,,1,1,1,5.7,62,2566
27.12.2018 00:00,1,1,1,1,,1,79,57,7.6,3.3,1,1,1,,,1,1,1,5.7,61,2457
27.12.2018 02:00,1,1,1,1,,1,80,59,7.6,3.5,1,1,1,,,1,1,1,5.7,62,2487
27.12.2018 04:00,1,1,1,1,,1,80,59,7.6,3.5,1,1,1,,,1,1,1,5.7,62,2634
27.12.2018 06:00,1,1,1,1,,1,80,59,7.6,3.3,1,1,1,,,1,1,1,5.7,62,2786
27.12.2018 08:00,1,1,1,1,,1,80,59,7.6,3.5,1,1,1,,1,1,1,1,5.7,62,2670
27.12.2018 10:00,1,1,1,1,,1,80,59,7.5,3.2,1,1,1,,1,1,1,1,5.7,62,2700
27.12.2018 12:00,1,1,1,1,,1,80,59,7.6,3,1,1,1,,1,1,1,1,5.8,63,2650
27.12.2018 14:00,1,1,1,1,,1,80,59,7.6,3.2,1,1,1,,1,1,1,1,5.7,63,2580
27.12.2018 16:00,1,1,1,1,,1,80,59,7.6,3,1,1,1,,1,1,1,1,5.7,63,2660
27.12.2018 18:00,1,1,1,1,,1,80,59,7.6,3.1,1,1,1,,1,1,1,1,5.7,63,2670
27.12.2018 20:00,1,1,1,1,,1,80,58,7.6,3,1,1,1,,1,1,1,1,5.7,62,2698
27.12.2018 22:00,1,1,1,1,,1,80,57,7.6,3.2,1,1,1,,1,1,1,1,5.7,61,2684
28.12.2018 00:00,1,1,1,1,,1,80,58,7.6,3.7,1,1,1,,1,1,1,1,5.7,61,2590
28.12.2018 02:00,1,1,1,1,,1,80,59,7.6,3.3,1,1,1,,1,1,1,1,5.7,63,2594
28.12.2018 04:00,1,1,1,1,1,,80,60,7.6,3.6,1,1,1,,1,1,1,1,5.7,63,2536
28.12.2018 06:00,1,1,1,1,1,,80,59,7.6,3.1,1,1,1,,1,1,1,1,5.7,63,2602
28.12.2018 08:00,1,1,1,1,,1,80,58,7.6,3.2,1,1,1,,1,1,1,1,5.7,62,2600
28.12.2018 10:00,1,1,1,1,,,80,58,7.6,3.3,1,1,1,,1,1,1,1,5.7,62,2510
28.12.2018 12:00,1,1,1,1,,,78,58,7.5,3,1,1,1,,1,1,1,1,5.7,61,2538
28.12.2018 14:00,1,1,1,1,,,78,57,7.6,3.2,1,1,1,,1,1,1,1,5.7,61,2550
28.12.2018 16:00,1,1,1,1,,,78,57,7.6,3.8,1,1,1,,1,1,1,1,5.7,61,2450
28.12.2018 18:00,1,1,1,1,,,79,57,7.5,3.4,1,1,1,,1,1,1,1,5.7,61,2450
28.12.2018 20:00,1,1,1,1,,,79,57,7.6,3.1,1,1,1,,1,1,1,1,5.7,61,2480
28.12.2018 22:00,1,1,1,1,,,79,56,7.6,3.2,1,1,1,,1,1,1,1,5.7,60,2460
29.12.2018 00:00,1,1,1,1,,,78,56,7.6,3.3,1,1,1,,1,1,1,1,5.7,61,2400
29.12.2018 02:00,1,1,1,1,,,78,57,7.6,3.2,1,1,1,,1,1,1,1,5.7,62,2430
29.12.2018 04:00,1,1,1,1,,,78,58,7.6,3.4,1,1,1,,1,1,1,1,5.7,62,2500
29.12.2018 06:00,1,1,1,1,,,79,58,7.6,3.2,1,1,1,,1,1,1,1,5.7,63,2560
29.12.2018 08:00,1,1,1,1,,,79,58,7.6,3,1,1,1,,1,1,1,1,5.6,62,2630
29.12.2018 10:00,1,1,1,1,,,79,58,7.6,3.3,1,1,1,,1,1,1,1,5.6,62,2720
29.12.2018 12:00,1,1,1,1,,,79,58,7.5,3,1,1,1,,1,1,1,1,5.6,62,2715
29.12.2018 14:00,1,1,1,1,,,79,58,7.6,3.1,1,1,1,,1,1,1,1,5.6,62,2527
29.12.2018 16:00,1,1,1,1,,,79,58,7.6,3.2,1,1,1,,1,1,1,1,5.6,62,2620
29.12.2018 18:00,1,1,1,1,,,79,58,7.5,3,1,1,1,,1,1,1,1,5.6,62,2750
29.12.2018 20:00,1,1,1,1,,1,79,58,7.6,3.5,1,1,1,,1,1,1,1,5.6,62,2716
29.12.2018 22:00,1,1,1,1,,1,83,58,7.6,3.5,1,1,1,,1,1,1,1,5.6,63,2443
30.12.2018 00:00,1,1,1,1,,1,81,58,7.6,3.5,1,1,1,,1,1,1,1,5.6,64,2584
30.12.2018 02:00,1,1,1,1,,1,82,60,7.6,3.3,1,1,1,,1,1,1,1,5.6,65,2586
30.12.2018 04:00,1,1,1,1,,1,80,60,7.5,3.1,1,1,1,,1,1,1,1,5.6,64,2570
30.12.2018 06:00,1,1,1,1,,1,79,60,7.5,3.1,1,1,1,,1,1,1,1,5.6,64,2529
30.12.2018 08:00,1,1,1,1,,,79,59,7.6,3,1,1,1,,1,1,1,,5.6,64,2625
30.12.2018 10:00,1,1,1,1,,,79,58,7.5,3.1,1,1,1,,1,1,1,,5.7,63,2584
30.12.2018 12:00,1,1,1,1,,,79,57,7.6,3.1,1,1,1,,1,1,1,,5.7,62,2509
30.12.2018 14:00,1,1,1,1,,,78,56,7.6,2.9,1,1,1,,1,1,1,,5.8,62,2387
30.12.2018 16:00,1,1,1,1,,,79,56,7.6,3.1,1,1,1,,1,1,1,,5.7,62,2306
30.12.2018 18:00,1,1,1,1,,,79,56,7.6,3,1,1,1,,1,1,1,,5.7,62,2250
30.12.2018 20:00,1,1,1,1,,,78,55,7.7,3,1,1,1,,1,1,1,,5.6,61,2250
30.12.2018 22:00,1,1,1,1,,,77,54,7.7,3,1,1,1,,1,1,1,,5.6,60,2245
31.12.2018 00:00,1,1,1,1,,,77,55,7.7,3.4,1,1,1,,1,1,1,,5.6,61,2230
31.12.2018 02:00,1,1,1,1,,,77,55,7.7,3.5,1,1,1,,1,1,1,,5.7,61,2176
31.12.2018 04:00,1,1,1,1,,,77,56,7.7,3.6,1,1,1,,1,1,1,,5.7,61,2114
31.12.2018 06:00,1,1,1,1,,,77,56,7.7,3.4,1,1,1,,1,1,1,,5.7,61,2190
31.12.2018 08:00,1,1,1,1,,,77,57,7.7,3,1,1,1,,1,1,1,,5.7,62,2261
31.12.2018 10:00,1,1,1,1,,,78,55,7.6,3.1,1,1,1,,1,1,1,,5.6,61,2310
31.12.2018 12:00,1,1,1,1,,,79,54,7.7,3.4,1,1,1,,1,1,1,,5.7,61,2300
31.12.2018 14:00,1,1,1,1,,,79,54,7.6,3.1,1,1,1,,1,1,1,,5.6,61,2250
31.12.2018 16:00,1,1,1,1,,,79,54,7.6,3,1,1,1,,1,1,1,,5.7,61,2270
31.12.2018 18:00,1,1,1,1,,,79,54,7.6,3.2,1,1,1,,1,1,1,,5.7,61,2300
31.12.2018 20:00,1,1,1,1,,,79,55,7.6,3,1,1,1,,1,1,1,,5.8,61,2433
31.12.2018 22:00,1,1,1,1,,,78,55,7.7,3.2,1,1,1,,1,1,1,,5.6,61,2450
01.01.2019 00:00,1,1,1,1,,,78,57,7.6,3.4,1,1,1,,1,1,1,,5.7,62,2450
01.01.2019 02:00,1,1,1,1,,,78,58,7.6,3.2,1,1,1,,1,1,1,,5.7,63,2477
01.01.2019 04:00,1,1,1,1,,,78,58,7.6,3.3,1,1,1,,1,1,1,,5.7,63,2491
01.01.2019 06:00,1,1,1,1,,,79,58,7.6,3.2,1,1,1,,1,1,1,,5.6,63,2540
01.01.2019 08:00,1,1,1,1,,,79,59,7.6,3.3,1,1,1,,1,1,1,,5.7,63,2500
01.01.2019 10:00,1,1,1,1,,,79,58,7.6,2.9,1,1,1,,1,1,1,,5.6,63,2600
01.01.2019 12:00,1,1,1,1,,,78,57,7.6,3.3,1,1,1,,1,1,1,,5.6,62,2500
01.01.2019 14:00,1,1,1,1,,,78,57,7.6,3.1,1,1,1,,1,1,1,,5.6,62,2500
01.01.2019 16:00,1,1,1,1,,,78,57,7.6,3,1,1,1,,1,1,1,,5.7,62,2500
01.01.2019 18:00,1,1,1,1,,,78,57,7.6,3,1,1,1,,1,1,1,,5.6,62,2460
01.01.2019 20:00,1,1,1,1,,,79,57,7.7,3.1,1,1,1,1,1,1,1,,5.6,63,2280
01.01.2019 22:00,1,1,1,1,,,78,56,7.7,3,1,1,1,1,1,1,1,,5.6,62,2230
02.01.2019 00:00,1,1,1,1,,,78,56,7.6,3.1,1,1,1,1,1,1,1,,5.7,62,2240
02.01.2019 02:00,1,1,1,1,,,78,56,7.6,3,1,1,1,1,1,1,1,,5.6,62,2200
02.01.2019 04:00,1,1,1,1,,,78,57,7.6,3.2,1,1,1,1,1,1,1,,5.7,62,2220
02.01.2019 06:00,1,1,1,1,,,78,57,7.6,3.4,1,1,1,1,1,1,1,,5.7,62,2253
02.01.2019 08:00,1,1,1,1,,,77,57,7.6,3.1,1,1,1,1,1,1,1,,5.7,62,2313
02.01.2019 10:00,1,1,1,1,,,77,56,7.6,3.1,1,1,1,1,1,1,1,,5.7,62,2340
02.01.2019 12:00,1,1,1,1,,,77,55,7.7,3.1,1,1,1,1,1,1,1,,5.7,61,2319
